,station_uid,line_uid,line_name,station_name,stationid,poiid,pointx,pointy,poitype,trans,color,ccode,line_start_city,line_terminal_city,line_tag,expect_open_time,line_open_status,is_updown,nearby_lines,trans_lines_detail,trans_lines_count,station_index,stations_count,platform_count_final,line_name_clean,trans_count_final,station_score,station_score_normalized,trans_lines_normalized,platform_normalized,station_score_normalized_final,trans_lines_normalized_final,platform_normalized_final,final_score
6051,2199026382653,2199026031217,轨道交通2号线,观山西路,2199026711361,2199026967497,106.617008,26.634892,2,0,#0134C7,520100,520100,520100,1:1,,1,1,,,0,25,32,1.0,轨道交通2号线,1,24.0,0.4666666666666668,0.0,0.0,0.4666666666666668,0.0,0.0,0.09333333333333337
6052,2199026382649,2199026031217,轨道交通2号线,诚信路,2199026711357,2199026967496,106.617605,26.651553,2,0,#0134C7,520100,520100,520100,1:1,,1,1,,,0,27,32,1.0,轨道交通2号线,1,22.0,0.33333333333333326,0.0,0.0,0.33333333333333326,0.0,0.0,0.06666666666666665
6053,2199026382647,2199026031217,轨道交通2号线,枫林路,2199026711355,2199026967495,106.617603,26.661797,2,0,#0134C7,520100,520100,520100,1:1,,1,1,,,0,28,32,1.0,轨道交通2号线,1,21.0,0.2666666666666666,0.0,0.0,0.2666666666666666,0.0,0.0,0.05333333333333332
6054,2199026382645,2199026031217,轨道交通2号线,泉湖公园,2199026711353,2199026967494,106.622012,26.669259,2,0,#0134C7,520100,520100,520100,1:1,,1,1,,,0,29,32,1.0,轨道交通2号线,1,20.0,0.19999999999999996,0.0,0.0,0.19999999999999996,0.0,0.0,0.039999999999999994
6055,2199026382643,2199026031217,轨道交通2号线,云峰大道,2199026711351,2199026967493,106.625205,26.67831,2,0,#0134C7,520100,520100,520100,1:1,,1,1,,,0,30,32,1.0,轨道交通2号线,1,19.0,0.1333333333333333,0.0,0.0,0.1333333333333333,0.0,0.0,0.02666666666666666
6056,2199026382641,2199026031217,轨道交通2号线,白云中路,2199026711349,2199026967492,106.631621,26.682306,2,0,#0134C7,520100,520100,520100,1:1,,1,1,,,0,31,32,1.0,轨道交通2号线,1,18.0,0.06666666666666665,0.0,0.0,0.06666666666666665,0.0,0.0,0.01333333333333333
6057,2199026382639,2199026031217,轨道交通2号线,白云北路,2199026711347,2199026967491,106.625266,26.692498,2,0,#0134C7,520100,520100,520100,1:1,,1,1,,,0,32,32,1.0,轨道交通2号线,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6058,11117482523407618129,3472659968427626359,地铁1号线,环城南路,16368321556139710602,12602407677004976741,102.72093,25.024451,2,1,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,"['地铁2号线', '地铁1号线西北延线', '地铁2号线二期']",3,1,18,1.0,地铁1号线,2,10.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.19999999999999998
6060,15639573068287469719,3472659968427626359,地铁1号线,昆明火车站,680979680830710458,12602694335062345381,102.723784,25.01374,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,['地铁2号线二期'],1,2,18,1.0,地铁1号线,1,11.0,0.125,0.0,0.0,0.125,0.0,0.0,0.025
6061,7176701169592110339,3472659968427626359,地铁1号线,福德,5572701306235632814,12602843138052418211,102.730337,25.006835,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,3,18,1.0,地铁1号线,1,12.0,0.25,0.0,0.0,0.25,0.0,0.0,0.05
6062,6385842339017575868,3472659968427626359,地铁1号线,日新路,16235037333847301785,12602082024095582791,102.735129,25.001345,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,4,18,1.0,地铁1号线,1,13.0,0.375,0.0,0.0,0.375,0.0,0.0,0.07500000000000001
6063,7110786300660106571,3472659968427626359,地铁1号线,巫家坝,1845185298233128549,12602822318957110291,102.741645,24.996812,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,5,18,1.0,地铁1号线,1,14.0,0.5,0.0,0.0,0.5,0.0,0.0,0.1
6064,15307084001972884909,3472659968427626359,地铁1号线,昌宏西路,12004228075742067013,12602178600712486521,102.750791,24.986433,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,6,18,1.0,地铁1号线,1,15.0,0.625,0.0,0.0,0.625,0.0,0.0,0.125
6065,8546185356815034454,3472659968427626359,地铁1号线,晓东村,2001266415397222609,12602339352329317571,102.761966,24.985494,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,7,18,1.0,地铁1号线,1,16.0,0.75,0.0,0.0,0.75,0.0,0.0,0.15000000000000002
6066,17399287162356925793,3472659968427626359,地铁1号线,珥季路,11167724176427219688,12602028962507223901,102.76687,24.972382,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,8,18,1.0,地铁1号线,1,17.0,0.875,0.0,0.0,0.875,0.0,0.0,0.17500000000000002
6067,13568109917434588148,3472659968427626359,地铁1号线,星耀路,7967504473416524920,12602357149037079441,102.76817,24.956467,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,9,18,1.0,地铁1号线,1,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2
6068,12189771276824874563,3472659968427626359,地铁1号线,新亚洲体育城,3851426415541683109,12602076198626043081,102.769748,24.946873,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,10,18,1.0,地铁1号线,1,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2
6069,4676232403308770748,3472659968427626359,地铁1号线,南部汽车站,7514382206458719044,12602345867249849401,102.775247,24.929359,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,11,18,1.0,地铁1号线,1,17.0,0.875,0.0,0.0,0.875,0.0,0.0,0.17500000000000002
6070,10612962444356558600,3472659968427626359,地铁1号线,斗南,2199028020792,2199028023742,102.791859,24.908177,2,1,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,['地铁4号线'],1,12,18,2.0,地铁1号线,2,16.0,0.75,0.3333333333333333,0.3333333333333333,1.3928571428571428,0.3333333333333333,0.3333333333333333,0.5452380952380953
6072,1526712676653097377,3472659968427626359,地铁1号线,春融街,16358174666299246355,12602013909074194961,102.82535,24.883977,2,1,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,13,18,1.0,地铁1号线,1,15.0,0.625,0.0,0.0,0.625,0.0,0.0,0.125
6073,5987093208876433630,3472659968427626359,地铁1号线,驼峰街,3319559575312545813,12602726620910373421,102.829438,24.872548,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,14,18,1.0,地铁1号线,1,14.0,0.5,0.0,0.0,0.5,0.0,0.0,0.1
6074,17044995377509798363,3472659968427626359,地铁1号线,联大街,17428040892135051547,12602672072915985681,102.833924,24.859697,2,1,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,['地铁4号线'],1,15,18,2.0,地铁1号线,2,13.0,0.375,0.3333333333333333,0.3333333333333333,0.5178571428571428,0.3333333333333333,0.3333333333333333,0.37023809523809526
6076,2942742126646498943,3472659968427626359,地铁1号线,谊康南路,5829353509471919235,12602222296699312521,102.83834,24.84759,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,16,18,1.0,地铁1号线,1,12.0,0.25,0.0,0.0,0.25,0.0,0.0,0.05
6077,4280229183574624791,3472659968427626359,地铁1号线,大学城,10819193948359015387,12602032512437122801,102.842421,24.836059,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,17,18,1.0,地铁1号线,1,11.0,0.125,0.0,0.0,0.125,0.0,0.0,0.025
6078,7213446240968955878,3472659968427626359,地铁1号线,大学城南,16206252497266241696,12602540453333492131,102.826341,24.822294,2,0,#FE0303,530100,530100,530100,1:2;1:3,,1,1,,,0,18,18,1.0,地铁1号线,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6079,5309017515779246609,9460436629484908557,地铁2号线,塘子巷,2199028020795,2199028023760,102.719961,25.032876,2,1,#3A8DCC,530100,530100,530100,1:1,,1,1,,['地铁6号线'],1,2,14,2.0,地铁2号线,2,9.0,0.16666666666666674,0.3333333333333333,0.3333333333333333,0.16666666666666674,0.3333333333333333,0.3333333333333333,0.3
6081,4782136765046270161,9460436629484908557,地铁2号线,交三桥,6914972301230951096,12602527989354359251,102.719589,25.042566,2,0,#3A8DCC,530100,530100,530100,1:1,,1,1,,,0,4,14,1.0,地铁2号线,1,11.0,0.5,0.0,0.0,0.5,0.0,0.0,0.1
6082,501324228742847178,9460436629484908557,地铁2号线,穿心鼓楼,2573755956197005368,12602336535688822651,102.719529,25.049312,2,0,#3A8DCC,530100,530100,530100,1:1,,1,1,,,0,5,14,1.0,地铁2号线,1,12.0,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0,0.0,0.13333333333333336
6083,9457000179269870206,9460436629484908557,地铁2号线,火车北站,8525769609633865891,12602910041213784541,102.720535,25.055881,2,1,#3A8DCC,530100,530100,530100,1:1,,1,1,,"['地铁4号线', '地铁5号线']",2,6,14,2.0,地铁2号线,3,13.0,0.8333333333333333,0.6666666666666667,0.3333333333333333,1.7333333333333332,0.6666666666666667,0.3333333333333333,0.8133333333333334
6086,17119554611658575402,9460436629484908557,地铁2号线,白云路,1535821725587260463,12602710715818008461,102.72386,25.066051,2,0,#3A8DCC,530100,530100,530100,1:1,,1,1,,,0,7,14,1.0,地铁2号线,1,14.0,0.9999999999999998,0.0,0.0,0.9999999999999998,0.0,0.0,0.19999999999999996
6087,15231058499229186279,9460436629484908557,地铁2号线,金星,5137994537917397190,12602534144560422171,102.727459,25.075756,2,0,#3A8DCC,530100,530100,530100,1:1,,1,1,,,0,8,14,1.0,地铁2号线,1,14.0,0.9999999999999998,0.0,0.0,0.9999999999999998,0.0,0.0,0.19999999999999996
6088,6672443788335488542,9460436629484908557,地铁2号线,北辰,9227435977346501589,12602007073889945801,102.732495,25.081037,2,0,#3A8DCC,530100,530100,530100,1:1,,1,1,,,0,9,14,1.0,地铁2号线,1,13.0,0.8333333333333333,0.0,0.0,0.8333333333333333,0.0,0.0,0.16666666666666666
6089,4153005613415636708,9460436629484908557,地铁2号线,霖雨桥,7558586559194652038,12602113759975274611,102.739171,25.093388,2,0,#3A8DCC,530100,530100,530100,1:1,,1,1,,,0,10,14,1.0,地铁2号线,1,12.0,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0,0.0,0.13333333333333336
6090,9560698687018019009,9460436629484908557,地铁2号线,羊肠村,4148850117098543546,12602501642622733651,102.742104,25.101161,2,0,#3A8DCC,530100,530100,530100,1:1,,1,1,,,0,11,14,1.0,地铁2号线,1,11.0,0.5,0.0,0.0,0.5,0.0,0.0,0.1
6091,3415582380983266779,9460436629484908557,地铁2号线,司家营,1014983091644830851,12602295860346241771,102.745562,25.109568,2,0,#3A8DCC,530100,530100,530100,1:1,,1,1,,,0,12,14,1.0,地铁2号线,1,10.0,0.33333333333333326,0.0,0.0,0.33333333333333326,0.0,0.0,0.06666666666666665
6092,12526383814150817538,9460436629484908557,地铁2号线,龙头街,7856630007837913877,2199027904115,102.753808,25.111897,2,0,#3A8DCC,530100,530100,530100,1:1,,1,1,,,0,13,14,1.0,地铁2号线,1,9.0,0.16666666666666674,0.0,0.0,0.16666666666666674,0.0,0.0,0.03333333333333335
6093,12029773003469224193,9460436629484908557,地铁2号线,北部汽车站,11357631263355116514,2199027904116,102.763367,25.1072,2,0,#3A8DCC,530100,530100,530100,1:1,,1,1,,,0,14,14,1.0,地铁2号线,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6094,2199026385655,2199026031353,地铁4号线,金川路,2199028020587,2199028023759,102.65739,25.099063,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,1,29,1.0,地铁4号线,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6095,2199026385653,2199026031353,地铁4号线,大河埂,2199028020588,2199028023758,102.655187,25.089782,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,2,29,1.0,地铁4号线,1,16.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.01428571428571428
6096,2199026385651,2199026031353,地铁4号线,海屯路,2199028020589,2199028023757,102.664272,25.076092,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,3,29,1.0,地铁4号线,1,17.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0,0.02857142857142856
6097,2199026385649,2199026031353,地铁4号线,小屯,2199028020590,2199028023756,102.67343,25.072216,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,4,29,1.0,地铁4号线,1,18.0,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.042857142857142844
6098,2199026385647,2199026031353,地铁4号线,金鼎山北路,2199027956306,2199028023755,102.684976,25.064093,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,5,29,1.0,地铁4号线,1,19.0,0.2857142857142856,0.0,0.0,0.2857142857142856,0.0,0.0,0.05714285714285712
6099,2199026385645,2199026031353,地铁4号线,苏家塘,2199027956307,2199028023754,102.69326,25.063617,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,['地铁1号线西北延线'],1,6,29,1.0,地铁4号线,1,20.0,0.357142857142857,0.0,0.0,0.357142857142857,0.0,0.0,0.0714285714285714
6100,2199026385643,2199026031353,地铁4号线,小菜园,2199028020591,2199028023753,102.705992,25.060499,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,7,29,1.0,地铁4号线,1,21.0,0.4285714285714286,0.0,0.0,0.4285714285714286,0.0,0.0,0.08571428571428573
6101,2199026385639,2199026031353,地铁4号线,白龙路,2199028020592,2199028023752,102.73481,25.049635,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,9,29,1.0,地铁4号线,1,23.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,0.11428571428571428
6102,2199026385635,2199026031353,地铁4号线,菊花村,2199028020594,2199028023751,102.743377,25.0298,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,11,29,1.0,地铁4号线,1,25.0,0.7142857142857142,0.0,0.0,0.7142857142857142,0.0,0.0,0.14285714285714285
6103,2199026385633,2199026031353,地铁4号线,菊华,2199028020595,2199028023750,102.749853,25.024579,2,1,#FE9900,530100,530100,530100,1:1,,1,1,,['地铁6号线'],1,12,29,2.0,地铁4号线,2,26.0,0.7857142857142856,0.3333333333333333,0.3333333333333333,1.7857142857142856,0.3333333333333333,0.3333333333333333,0.6238095238095238
6105,2199026385631,2199026031353,地铁4号线,和甸营,2199027956310,2199028023749,102.762747,25.015372,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,13,29,1.0,地铁4号线,1,27.0,0.857142857142857,0.0,0.0,0.857142857142857,0.0,0.0,0.1714285714285714
6106,2199026385629,2199026031353,地铁4号线,牛街庄,2199028020596,2199028023748,102.77953,25.005384,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,14,29,1.0,地铁4号线,1,28.0,0.9285714285714286,0.0,0.0,0.9285714285714286,0.0,0.0,0.18571428571428572
6107,2199026385627,2199026031353,地铁4号线,朱家村,2199028020597,2199028023747,102.783586,24.993456,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,15,29,1.0,地铁4号线,1,29.0,0.9999999999999998,0.0,0.0,0.9999999999999998,0.0,0.0,0.19999999999999996
6108,2199026385625,2199026031353,地铁4号线,羊甫头,2199028020598,2199028023746,102.785697,24.977895,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,16,29,1.0,地铁4号线,1,28.0,0.9285714285714286,0.0,0.0,0.9285714285714286,0.0,0.0,0.18571428571428572
6109,2199026385623,2199026031353,地铁4号线,玉缘路,2199028020599,2199028023745,102.786486,24.964596,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,17,29,1.0,地铁4号线,1,27.0,0.857142857142857,0.0,0.0,0.857142857142857,0.0,0.0,0.1714285714285714
6110,2199026385621,2199026031353,地铁4号线,广卫,2199028020600,2199028023744,102.785398,24.949332,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,18,29,1.0,地铁4号线,1,26.0,0.7857142857142856,0.0,0.0,0.7857142857142856,0.0,0.0,0.15714285714285714
6111,2199026385619,2199026031353,地铁4号线,塔密,2199028020601,2199028023743,102.787734,24.937377,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,19,29,1.0,地铁4号线,1,25.0,0.7142857142857142,0.0,0.0,0.7142857142857142,0.0,0.0,0.14285714285714285
6112,2199026385615,2199026031353,地铁4号线,金桂街,2199028020603,2199028023741,102.790698,24.901521,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,21,29,1.0,地铁4号线,1,23.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,0.11428571428571428
6113,2199026385613,2199026031353,地铁4号线,梅子村,2199028020604,2199028023740,102.785926,24.892731,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,22,29,1.0,地铁4号线,1,22.0,0.5,0.0,0.0,0.5,0.0,0.0,0.1
6114,2199026385611,2199026031353,地铁4号线,古城,2199028020605,2199028023739,102.792739,24.881818,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,23,29,1.0,地铁4号线,1,21.0,0.4285714285714286,0.0,0.0,0.4285714285714286,0.0,0.0,0.08571428571428573
6115,2199026385609,2199026031353,地铁4号线,可乐村,2199028020606,2199028023738,102.796705,24.874059,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,24,29,1.0,地铁4号线,1,20.0,0.357142857142857,0.0,0.0,0.357142857142857,0.0,0.0,0.0714285714285714
6116,2199026385607,2199026031353,地铁4号线,祥丰街,2199028020607,2199028023737,102.802811,24.857581,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,25,29,1.0,地铁4号线,1,19.0,0.2857142857142856,0.0,0.0,0.2857142857142856,0.0,0.0,0.05714285714285712
6117,2199026385605,2199026031353,地铁4号线,牛头山,2199028020608,2199028023736,102.81437,24.853836,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,26,29,1.0,地铁4号线,1,18.0,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.042857142857142844
6118,2199026385601,2199026031353,地铁4号线,吴家营,2199028020609,2199028023735,102.848337,24.866113,2,0,#FE9900,530100,530100,530100,1:1,,1,1,,,0,28,29,1.0,地铁4号线,1,16.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.01428571428571428
6119,2199026385599,2199026031353,地铁4号线,昆明南火车站,2199028020610,12602305729638318071,102.86008,24.870047,2,1,#FE9900,530100,530100,530100,1:1,,1,1,,['地铁1号线'],1,29,29,1.0,地铁4号线,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6120,2199026385672,2199026031356,地铁5号线,世博园,2199026713618,2199026967844,102.754468,25.069064,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,1,22,1.0,地铁5号线,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6121,2199026385674,2199026031356,地铁5号线,白龙寺,2199026713620,2199026967845,102.748081,25.060913,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,2,22,1.0,地铁5号线,1,13.0,0.09999999999999987,0.0,0.0,0.09999999999999987,0.0,0.0,0.019999999999999976
6122,2199026385676,2199026031356,地铁5号线,石闸,2199026713622,2199026967846,102.740667,25.053429,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,3,22,1.0,地铁5号线,1,14.0,0.19999999999999996,0.0,0.0,0.19999999999999996,0.0,0.0,0.039999999999999994
6123,2199026385678,2199026031356,地铁5号线,穿金路,2199026713624,2199026967847,102.730003,25.054909,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,4,22,1.0,地铁5号线,1,15.0,0.2999999999999998,0.0,0.0,0.2999999999999998,0.0,0.0,0.05999999999999997
6124,2199026385682,2199026031356,地铁5号线,圆通山,2199026713628,2199026967848,102.712789,25.054682,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,6,22,1.0,地铁5号线,1,17.0,0.5,0.0,0.0,0.5,0.0,0.0,0.1
6125,2199026385684,2199026031356,地铁5号线,华山西路,2199026713630,2199026967849,102.707515,25.044906,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,7,22,1.0,地铁5号线,1,18.0,0.5999999999999999,0.0,0.0,0.5999999999999999,0.0,0.0,0.11999999999999998
6126,2199026385688,2199026031356,地铁5号线,弥勒寺,2199026713634,2199026967841,102.700091,25.032515,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,['地铁1号线西北延线'],1,9,22,1.0,地铁5号线,1,20.0,0.7999999999999998,0.0,0.0,0.7999999999999998,0.0,0.0,0.15999999999999998
6127,2199026385690,2199026031356,地铁5号线,严家地,2199026713636,2199026967850,102.698302,25.020589,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,10,22,1.0,地铁5号线,1,21.0,0.8999999999999999,0.0,0.0,0.8999999999999999,0.0,0.0,0.18
6128,2199026385692,2199026031356,地铁5号线,金兰路,2199026713638,2199026967851,102.689946,25.013646,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,11,22,1.0,地铁5号线,1,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2
6129,2199026385694,2199026031356,地铁5号线,福海,2199026713640,2199026967852,102.684054,25.010701,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,12,22,1.0,地铁5号线,1,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2
6130,2199026385696,2199026031356,地铁5号线,广福路西口,2199026713642,2199026967853,102.6743,25.004269,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,13,22,1.0,地铁5号线,1,21.0,0.8999999999999999,0.0,0.0,0.8999999999999999,0.0,0.0,0.18
6131,2199026385698,2199026031356,地铁5号线,大坝,2199026713644,2199026967854,102.664496,24.994947,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,14,22,1.0,地铁5号线,1,20.0,0.7999999999999998,0.0,0.0,0.7999999999999998,0.0,0.0,0.15999999999999998
6132,2199026385700,2199026031356,地铁5号线,迎海路,2199026713646,2199026967855,102.66389,24.984253,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,15,22,1.0,地铁5号线,1,19.0,0.7,0.0,0.0,0.7,0.0,0.0,0.13999999999999999
6133,2199026385702,2199026031356,地铁5号线,渔户村,2199026713648,2199026967856,102.670483,24.976912,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,16,22,1.0,地铁5号线,1,18.0,0.5999999999999999,0.0,0.0,0.5999999999999999,0.0,0.0,0.11999999999999998
6134,2199026385704,2199026031356,地铁5号线,兴体路,2199026713650,2199026967857,102.679825,24.975316,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,17,22,1.0,地铁5号线,1,17.0,0.5,0.0,0.0,0.5,0.0,0.0,0.1
6135,2199026385706,2199026031356,地铁5号线,庄家塘立交桥,2199026713652,2199026967858,102.692989,24.972816,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,18,22,1.0,地铁5号线,1,16.0,0.3999999999999999,0.0,0.0,0.3999999999999999,0.0,0.0,0.07999999999999999
6136,2199026385708,2199026031356,地铁5号线,金家河,2199026713654,2199026967859,102.693267,24.96148,2,0,#2AA844,530100,530100,530100,1:1,,1,1,,,0,19,22,1.0,地铁5号线,1,15.0,0.2999999999999998,0.0,0.0,0.2999999999999998,0.0,0.0,0.05999999999999997
